Season,team_name,Throws,xMLBAMID,PlayerNameRoute,PlayerName,playerid,Age,AgeRng,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K_9,BB_9,K_BB,H_9,HR_9,AVG,WHIP,BABIP,LOB_pct,FIP,GB_FB,LD_pct,GB_pct,FB_pct,IFFB_pct,HR_FB,IFH_pct,BUH_pct,TTO_pct,CFraming,Starting,Start_IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,WPA_minus,WPA_plus,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA_LI,Clutch,FB_pct1,FBv,SL_pct,SLv,CB_pct,CBv,CH_pct,CHv,wFB,wSL,wCB,wCH,wFB_C,wSL_C,wCB_C,wCH_C,O-Swing_pct,Z-Swing_pct,Swing_pct,O-Contact_pct,Z-Contact_pct,Contact_pct,Zone_pct,F-Strike_pct,SwStr_pct,CStr_pct,C+SwStr_pct,HLD,SD,MD,ERA-,FIP-,xFIP-,K_pct,BB_pct,K-BB_pct,SIERA,kwERA,RS_9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,K_9+,BB_9+,K_BB+,H_9+,HR_9+,AVG+,WHIP+,BABIP+,LOB_pct+,K_pct+,BB_pct+,LD_pct+,GB_pct+,FB_pct+,HRFB_pct+,Pull_pct+,Cent_pct+,Oppo_pct+,Soft_pct+,Med_pct+,Hard_pct+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_FS,sp_l_FS,sp_p_FS,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,EBV,ESV,rFTeamV,rBTeamV,rTV,pfx_FA_pct,pfx_FS_pct,pfx_SI_pct,pfx_SL_pct,pfx_CU_pct,pfx_CH_pct,pfx_SLO_pct,pfx_CUO_pct,pfx_vFA,pfx_vFS,pfx_vSI,pfx_vSL,pfx_vCU,pfx_vCH,pfx_vSLO,pfx_vCUO,pfx_FA-X,pfx_FS-X,pfx_SI-X,pfx_SL-X,pfx_CU-X,pfx_CH-X,pfx_SLO-X,pfx_CUO-X,pfx_FA-Z,pfx_FS-Z,pfx_SI-Z,pfx_SL-Z,pfx_CU-Z,pfx_CH-Z,pfx_SLO-Z,pfx_CUO-Z,pfx_wFA,pfx_wFS,pfx_wSI,pfx_wSL,pfx_wCU,pfx_wCH,pfx_wSLO,pfx_wCUO,pfx_wFA_C,pfx_wFS_C,pfx_wSI_C,pfx_wSL_C,pfx_wCU_C,pfx_wCH_C,pfx_wSLO_C,pfx_wCUO_C,pfx_aaFA,pfx_aaFS,pfx_aaSI,pfx_aaSL,pfx_aaCU,pfx_aaCH,pfx_aaSLO,pfx_aaCUO,pfx_spFA,pfx_spFS,pfx_spSI,pfx_spSL,pfx_spCU,pfx_spCH,pfx_spSLO,pfx_spCUO,pfx_O-Swing_pct,pfx_Z-Swing_pct,pfx_Swing_pct,pfx_O-Contact_pct,pfx_Z-Contact_pct,pfx_Contact_pct,pfx_Zone_pct,pfx_Pace,AvgBatSpeed,FastSwing_pct,SwingLength,SquaredUpContact_pct,SquaredUpSwing_pct,BlastContact_pct,BlastSwing_pct,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle_pct,DepthInBox,DistanceOffPlate,scH-Swing_pct,scH-Contact_pct,scH-Zone_pct,scS-Swing_pct,scS-Contact_pct,scS-Zone_pct,scC-Swing_pct,scC-Contact_pct,scC-Zone_pct,scW-Swing_pct,scW-Contact_pct,scW-Zone_pct,scSI-Swing_pct,scSI-Contact_pct,scSI-Zone_pct,scSO-Swing_pct,scSO-Contact_pct,scSO-Zone_pct,scO-Swing_pct,scO-Contact_pct,scO-Zone_pct,scZ-Swing_pct,scZ-Contact_pct,scZ-Zone_pct,pi_CH_pct,pi_CU_pct,pi_FA_pct,pi_SI_pct,pi_SL_pct,pi_vCH,pi_vCU,pi_vFA,pi_vSI,pi_vSL,pi_CH-X,pi_CU-X,pi_FA-X,pi_SI-X,pi_SL-X,pi_CH-Z,pi_CU-Z,pi_FA-Z,pi_SI-Z,pi_SL-Z,pi_wCH,pi_wCU,pi_wFA,pi_wSI,pi_wSL,pi_wCH_C,pi_wCU_C,pi_wFA_C,pi_wSI_C,pi_wSL_C,pi_O-Swing_pct,pi_Z-Swing_pct,pi_Swing_pct,pi_O-Contact_pct,pi_Z-Contact_pct,pi_Contact_pct,pi_Zone_pct,pi_Pace,Events,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,Q,TG,TIP,positionDB,position,team_name_abb,teamid,playerTeamId,EV90,SF_pct,SFv,wSF,wSF_C,pb_o_FS,pb_s_FS,pb_c_FS,pfx_ST_pct,pfx_vST,pfx_ST-X,pfx_ST-Z,pfx_wST,pfx_wST_C,pfx_aaST,pfx_spST,XX_pct,rBPTV,pi_XX_pct,pi_vXX,pi_XX-X,pi_XX-Z,pi_wXX,pi_wXX_C,CT_pct,CTv,wCT,wCT_C,pb_o_FC,pb_s_FC,pb_c_FC,sp_s_FC,sp_l_FC,sp_p_FC,pfx_FC_pct,pfx_vFC,pfx_FC-X,pfx_FC-Z,pfx_wFC,pfx_wFC_C,pfx_aaFC,pfx_spFC,pi_FC_pct,pi_vFC,pi_FC-X,pi_FC-Z,pi_wFC,pi_wFC_C,rPPTV,pi_FS_pct,pi_vFS,pi_FS-X,pi_FS-Z,pi_wFS,pi_wFS_C,pb_o_KC,pb_s_KC,pb_c_KC,sp_s_KC,sp_l_KC,sp_p_KC,pfx_KC_pct,pfx_vKC,pfx_KC-X,pfx_KC-Z,pfx_wKC,pfx_wKC_C,pfx_aaKC,pfx_spKC,rDGV,Relieving,Relief_IP,pfx_CV_pct,pfx_vCV,pfx_CV-X,pfx_CV-Z,pfx_wCV,pfx_wCV_C,pfx_aaCV,pfx_spCV,pfx_EP_pct,pfx_vEP,pfx_EP-X,pfx_EP-Z,pfx_wEP,pfx_wEP_C,pfx_aaEP,pfx_spEP,pi_CS_pct,pi_vCS,pi_CS-X,pi_CS-Z,pi_wCS,pi_wCS_C,rCPTV,pfx_KN_pct,pfx_vKN,pfx_KN-X,pfx_KN-Z,pfx_wKN,pfx_wKN_C,pfx_aaKN,pfx_spKN,rBTV,sp_s_FO,sp_l_FO,sp_p_FO,pfx_FO_pct,pfx_vFO,pfx_FO-X,pfx_FO-Z,pfx_wFO,pfx_wFO_C,pfx_aaFO,pfx_spFO,KN_pct,KNv,wKN,wKN_C,pi_KN_pct,pi_vKN,pi_KN-X,pi_KN-Z,pi_wKN,pi_wKN_C
2025,DET,L,669373,Tarik Skubal,Tarik Skubal,22267,28,28 - 28,2025,2025,13,6,2.2116,31,31,21,1,1,0,0,195.1,748,141,55,48,18,33,0,5,3,2,241,191,179,96,21,2849,846,2003,100,14,3,2,11.1041,1.5205,7.303,6.4966,0.8294,0.1986,0.8908,0.2727,0.8062,2.4491,1.067,0.206,0.4099,0.3841,0.1173,0.1006,0.0733,0.6667,0.3904,0.79,59.1226,195.1,59.1226,6.6361,53.0886,7.0847,-0.0267,0.4753,0.4486,2.6475,2.664,3.974,-9.9473,13.9213,43.6114,4.5019,0.9465,0.9391,0.8726,1.2334,30,31,5.1808,-0.9819,0.5325,97.4957,0.125,90.0253,0.0277,81.2785,0.3148,88.0959,13.8715,3.9849,-0.1374,26.277,0.9144,1.1194,-0.174,2.9294,0.3795,0.7217,0.5448,0.5456,0.7805,0.6959,0.483,0.7152,0.1657,0.1551,0.3208,0,0,0,53.8527,57.7182,63.0154,0.3222,0.0441,0.2781,2.7134,2.7086,4.6075,-0.2375,174,162,133,95,240,134,469,0.371,0.3454,0.2836,0.2026,0.5117,0.2857,129.4058,46.9474,275.6397,78.2804,68.8074,82.5765,69.4852,95.0478,110.4207,143.1907,51.9485,105.2706,99.1296,98.2818,83.6921,90.2463,99.3867,117.4967,128.1756,98.4045,88.7466,2.7103,70.906,67.5429,61.4089,20,54.3754,20,65.6347,64.592,57.8693,60.4026,58.6832,64.6819,59.7376,52.7946,61.031,68.5133,64.8325,63.913,-1.0242,2.6212,131.8391,108.1754,137.1135,111.9446,91.3476,95.6073,125.4071,97.128,118.138,119.5396,100.4341,122.5369,108.103,103.2566,114.8769,124.04,151.74,198.18,123.2773,101.7681,123.5835,0,0,0,0,0,0,0,0,0,0,0,0.2952,0.0011,0.2369,0.125,0.0277,0.3141,0.125,0.0277,97.5546,89.3,97.2956,89.9753,81.2127,88.0437,89.9753,81.2127,2.5127,8.655,8.1138,-1.2756,-2.4205,9.0725,-1.2756,-2.4205,10.0589,3.9553,8.16,3.0299,-2.806,4.1814,3.0299,-2.806,9.1916,-0.1787,6.3244,4.1086,-0.1504,26.7578,4.1086,-0.1504,1.0929,-5.9572,0.9369,1.1541,-0.1903,2.9897,1.1541,-0.1903,52.3058,47.7341,50.028,49.3157,53.8077,46.322,49.3157,53.8077,2353.8549,941.3333,2248.5437,2232.9129,2504.481,1837.2983,2232.9129,2504.481,0.3478,0.7034,0.5448,0.4796,0.7802,0.6946,0.5539,17.6262,71.1988,0.21,7.2604,0.2639,0.1772,0.0953,0.064,27,1343,31.9266,9.3905,-2.649,0.4401,26.8398,28.0839,0.766,0.8231,0.3134,0.5693,0.6382,0.4328,0.2834,0.4129,0.192,0.0625,0.2727,0.0618,0.6246,0.6912,0.2366,0.5027,0.5587,0.1962,0.3487,0.5011,0.45,0.7052,0.7729,0.55,0.3145,0.0284,0.2938,0.239,0.1243,88.1725,81.3531,97.7074,97.4368,90.1478,8.6906,-2.854,2.0279,7.6135,-1.8417,2.6126,-4.3327,8.9299,6.9323,1.7829,26.3442,-0.2039,9.8156,5.9352,4.1622,2.9402,-0.2517,1.1727,0.8715,1.1758,0.348,0.6979,0.5448,0.4839,0.7755,0.6939,0.5623,17.6262,469,86.1136,12.7075,38,0.081,114.2,155,0.3305,1.2058,162,195.3333,P,P,DET,6,6,104.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,PIT,R,694973,Paul Skenes,Paul Skenes,33677,23,23 - 23,2025,2025,10,10,1.9663,32,32,20,1,0,0,0,187.2,733,136,45,41,11,42,0,6,2,0,216,207,174,86,18,2997,1045,1952,71,17,2,0,10.3588,2.0142,5.1429,6.5222,0.5275,0.1985,0.9485,0.2729,0.8244,2.3625,1.1897,0.1842,0.4433,0.3726,0.1034,0.0632,0.0821,0,0.367,0.12,57.8971,187.2,57.8971,6.5025,52.0201,8.1656,0.887,0.7761,1.6631,2.4521,3.03,5.1834,-9.4364,14.6198,52.5175,5.3169,0.9835,0.9765,0.873,1.0666,31,32,4.7442,0.5262,0.4925,98.1037,0.2149,84.7205,0.0474,83.8944,0.1091,88.7829,23.7628,9.7858,-4.4399,8.3621,1.6099,1.5195,-3.1267,2.5572,0.3419,0.6966,0.4948,0.5866,0.8089,0.7215,0.4311,0.6085,0.1378,0.1552,0.293,0,0,0,45.8539,58.1784,73.7449,0.2947,0.0573,0.2374,3.0966,3.1969,3.405,-0.3962,202,167,100,85,246,138,469,0.4307,0.3561,0.2132,0.1812,0.5245,0.2942,123.2675,63.1856,195.088,76.9691,45.6495,81.3012,73.2013,93.76,115.0374,134.3216,68.8518,92.7881,105.1568,98.0464,54.0286,105.3166,101.7584,88.4304,115.58,101.1828,90.5907,2.6524,54.2877,57.3415,54.0177,51.8776,52.8112,50.2377,60.352,52.4316,59.0213,60.0296,57.3112,44.2934,66.3675,60.9656,58.3101,62.3585,55.8684,58.2139,-0.6426,3.1937,99.721,111.7286,110.5412,110.7232,107.0876,112.8054,106.5538,114.7649,119.6073,113.9728,109.7829,122.6624,128.5605,107.2688,129.6453,96.2643,117.2592,124.5756,110.1229,112.0551,121.1991,0,0,0,0,0,0,0,0,0,0,0,0.3991,0.1365,0.0931,0.2159,0.0467,0.1088,0.0571,0.0467,98.1731,93.6905,97.6229,84.6631,83.8614,88.746,85.2567,83.8614,-8.8094,-8.2909,-10.699,4.4625,2.7074,-10.1553,1.0121,2.7074,6.7896,0.3811,3.8964,3.6178,-1.3108,3.4833,4.3661,-1.3108,21.7686,2.9201,3.8875,9.8581,-4.5582,8.2788,0.4078,-4.5582,1.8201,0.714,1.3934,1.5237,-3.2558,2.5395,0.2385,-3.2558,24.2428,22.2958,23.3067,23.0412,25.5614,21.2396,22.6909,25.5614,2256.3846,1677.5917,2268.0179,2329.0124,2439.15,1807.6012,2318.4269,2439.15,0.3061,0.6656,0.4952,0.5264,0.8017,0.721,0.5259,18.6578,71.2266,0.2036,7.3015,0.28,0.1981,0.1178,0.0833,20,1272,32.6921,9.4079,-0.5913,0.4646,27.3125,27.3598,0.7141,0.8409,0.2673,0.5478,0.705,0.4501,0.2552,0.3875,0.2092,0.0591,0.4615,0.0734,0.6422,0.7322,0.2406,0.4395,0.6594,0.2095,0.3044,0.5568,0.4922,0.68,0.7923,0.5078,0.1091,0.0467,0.3897,0.2389,0.2155,88.7209,83.877,98.2323,95.4542,84.7182,-9.6218,3.5005,-8.1323,-8.7941,5.396,2.0339,-2.6003,5.8632,0.7052,2.4036,8.2542,-4.9296,19.0822,9.1743,10.2542,2.5242,-3.5212,1.6338,1.2813,1.5873,0.3032,0.6662,0.4948,0.5175,0.8017,0.7195,0.5279,18.6578,469,87.5703,12.2177,27,0.0576,115.8,188,0.4009,1.1584,162,187.6667,P,P,PIT,27,27,104.9,0.1361,93.7206,4.3715,1.0714,62.6663,52.2725,65.8514,0.1588,84.4498,5.702,3.349,9.4503,1.9854,23.1671,2332.8151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,PHI,L,650911,Cristopher Sanchez,Cristopher Sánchez,20778,28,28 - 28,2025,2025,13,5,2.495,32,32,22,1,0,0,0,202,807,171,58,56,12,44,0,6,6,1,212,316,130,96,4,2897,956,1941,104,21,2,0,9.4455,1.9604,4.8182,7.6188,0.5347,0.2259,1.0644,0.2983,0.7982,2.551,2.4308,0.1771,0.583,0.2399,0.0308,0.0923,0.0665,0,0.3321,-0.9,57.3396,202,57.3396,6.4002,51.2019,7.7382,1.6294,-0.2914,1.338,2.7503,2.7709,4.6284,-11.6407,16.2691,46.69,4.7049,1.0256,0.9701,0.8658,1.1978,31,32,3.8785,0.6342,0.4599,95.444,0.1661,85.7505,NA,NA,0.374,86.3158,18.1918,-0.9877,NA,19.922,1.3657,-0.2053,NA,1.8395,0.3541,0.6641,0.4921,0.5624,0.8201,0.7172,0.4451,0.6555,0.1391,0.1747,0.3138,0,0,0,58.343,61.2863,67.6104,0.2627,0.0545,0.2082,3.0208,3.5474,4.6337,-0.0559,234,190,120,81,291,172,545,0.4301,0.3493,0.2206,0.1489,0.5349,0.3162,112.4,61.4975,182.7719,89.9102,46.2658,92.5015,82.1434,102.4809,111.3817,119.7453,65.5162,89.2448,138.3158,63.1166,78.8893,105.1806,99.8117,91.4864,94.9561,103.1902,97.3435,3.0239,64.7053,58.5064,55.9929,NA,NA,NA,NA,NA,NA,58.9916,56.0107,57.5561,57.0839,53.4213,57.6457,64.0429,59.9667,59.7092,-0.747,3.037,128.9882,94.7372,119.7429,NA,NA,NA,NA,NA,NA,111.5036,100.9202,113.6118,108.3192,105.1704,115.8725,NA,NA,NA,117.5764,99.1836,116.1732,0,0,1,0,0,0,0,1,0,0.0404,0.0404,NA,NA,0.4599,0.1661,NA,0.374,0.1661,NA,NA,NA,95.3133,85.6751,NA,86.2768,85.6751,NA,NA,NA,11.1513,-0.1734,NA,10.3141,-0.1734,NA,NA,NA,2.9337,0.0025,NA,-0.2575,0.0025,NA,NA,NA,19.8796,-0.9374,NA,19.761,-0.9374,NA,NA,NA,1.4925,-0.1949,NA,1.8247,-0.1949,NA,NA,NA,30.4699,31.1317,NA,27.8769,31.1317,NA,NA,NA,2137.2312,2088.3368,NA,2041.3943,2088.3368,NA,0.3191,0.6354,0.4917,0.4976,0.8098,0.7177,0.5456,19.3965,71.9502,0.267,7.5332,0.3561,0.2492,0.161,0.1127,18,1296,33.5187,11.1295,-4.0143,0.4753,26.9137,28.1034,0.7046,0.8557,0.2853,0.532,0.688,0.437,0.2562,0.3782,0.2104,0.0667,0.1538,0.0674,0.5991,0.721,0.2335,0.455,0.6381,0.2035,0.3137,0.5309,0.481,0.6567,0.8004,0.519,0.3747,NA,NA,0.4596,0.1654,86.1298,NA,NA,95.2566,85.5348,9.9032,NA,NA,10.6953,-0.8749,-1.7727,NA,NA,1.675,-1.4429,19.6383,NA,NA,19.8258,-0.7743,1.81,NA,NA,1.4895,-0.1617,0.3326,0.6299,0.4919,0.4944,0.8199,0.7177,0.5358,19.3965,545,88.9702,2.963,31,0.0569,115.2,217,0.3982,1.2469,162,202,P,P,PHI,26,26,105.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e-4,0.0404,3e-4,104.197,0,0,0.0538,5.3798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,BOS,L,676979,Garrett Crochet,Garrett Crochet,27463,26,26 - 26,2025,2025,18,5,2.586,32,32,22,1,1,0,0,205.1,814,165,62,59,24,46,0,3,7,3,255,243,170,90,19,3151,1037,2114,120,13,6,1,11.1769,2.0162,5.5435,7.2321,1.0519,0.2157,1.0276,0.2901,0.8426,2.8868,1.4294,0.1789,0.4831,0.338,0.1118,0.1412,0.0535,0.1667,0.3993,0.34,52.7548,205.1,52.7548,5.7802,46.2419,7.2848,1.7363,-0.2318,1.5046,3.028,2.6437,4.9278,-11.2416,16.1693,44.7412,4.5412,0.9963,0.9702,0.8682,1.1225,31,32,4.1414,0.8049,0.5195,96.3289,0.1593,82.7908,NA,NA,0.0428,87.8148,3.2904,13.7926,NA,2.1848,0.201,2.7475,NA,1.6184,0.3595,0.7031,0.5152,0.5622,0.8406,0.7344,0.4533,0.6364,0.1368,0.1536,0.2904,0,0,0,60.5929,68.2191,62.52,0.3133,0.0565,0.2568,2.8552,2.9644,5.2597,-0.3007,216,176,117,90,254,165,510,0.4244,0.3458,0.2299,0.1768,0.499,0.3242,130.2548,62.2548,209.2285,87.1435,87.2752,89.6847,80.1572,101.1105,115.3964,139.2244,66.5418,91.4316,116.8407,86.4743,117.4972,103.226,99.4903,95.239,111.887,95.9605,100.6899,2.8801,42.3067,44.4459,44.7083,NA,NA,NA,59.3152,62.7642,51.2357,58.9913,60.9359,51.8094,52.8645,59.3814,49.3775,63.0084,62.014,57.6086,-0.6829,3.1332,99.8415,96.5436,88.5169,NA,NA,NA,117.0077,92.4926,105.8932,108.6698,105.2643,121.1339,141.6289,102.9182,123.1157,NA,NA,NA,117.0103,100.3206,114.5828,0,0,0,0,0,0,0,0,0,0,0,0.3619,NA,0.1581,0.1594,NA,0.0425,NA,NA,96.4016,NA,95.9968,82.746,NA,87.6761,NA,NA,5.3506,NA,9.9522,-7.1151,NA,7.3426,NA,NA,9.3828,NA,4.9658,-1.2816,NA,4.0296,NA,NA,-9.1337,NA,13.2935,14.0323,NA,2.2309,NA,NA,-0.8012,NA,2.6694,2.7953,NA,1.6648,NA,NA,33.2849,NA,30.7352,40.6662,NA,31.3684,NA,NA,2436.1491,NA,2379.9237,2377.8944,NA,1698.3134,NA,NA,0.3221,0.6753,0.5162,0.4683,0.8358,0.7325,0.5495,17.4194,71.9851,0.2657,7.341,0.2683,0.1959,0.112,0.0817,48,1419,31.9948,9.8708,-1.0638,0.5032,27.324,28.2941,0.7388,0.8616,0.2917,0.5393,0.7113,0.4444,0.2797,0.4012,0.1952,0.0926,0,0.0686,0.6242,0.7717,0.234,0.4449,0.6169,0.2105,0.326,0.5154,0.4743,0.6878,0.8253,0.5257,0.0425,NA,0.3603,0.1594,0.1851,87.8491,NA,96.5495,96.1058,83.5342,6.8362,NA,4.5786,9.3387,-7.3417,2.5499,NA,8.2732,3.7527,-2.6653,2.2309,NA,-8.8278,13.4853,15.7651,1.6648,NA,-0.7778,2.6863,2.7041,0.3267,0.6699,0.5162,0.4837,0.8309,0.7325,0.5521,17.4194,510,87.6536,10.4641,37,0.0725,115.5,190,0.3725,1.2675,162,205.3333,P,P,BOS,3,3,104.8,NA,NA,NA,NA,NA,NA,NA,0.1594,82.746,-7.1151,-1.2816,14.0323,2.7953,40.6662,2377.8944,NA,NA,NA,NA,NA,NA,NA,NA,0.2783,90.9031,10.1619,1.1587,66.6831,65.9162,60.0198,110.2641,106.8091,121.2989,0.2781,90.8683,-1.3418,3.8566,10.4742,1.1957,36.7404,2584.5011,0.2527,91.2407,-2.0781,2.9066,8.6523,1.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,SFG,R,657277,Logan Webb,Logan Webb,17995,28,28 - 28,2025,2025,15,11,3.2174,34,34,22,0,0,0,0,207,856,210,82,74,14,46,0,6,2,0,224,304,142,125,12,3282,1117,2165,125,16,8,2,9.7391,2,4.8696,9.1304,0.6087,0.2612,1.2367,0.3463,0.7426,2.6037,2.1408,0.2189,0.5324,0.2487,0.0845,0.0986,0.0526,0.25,0.3318,4.28,50.7354,207,50.7354,5.5285,44.2278,4.2756,1.4128,-2.6656,-1.2528,3.0528,2.7821,1.6695,-14.4476,16.1171,19.4842,1.9927,1.0376,0.9245,0.8738,0.9431,34,34,1.6099,-8e-4,0.4132,92.646,0.2657,84.6892,NA,NA,0.2413,86.548,9.0872,-4.3916,NA,9.1651,0.6701,-0.5036,NA,1.1572,0.3286,0.6446,0.4598,0.5895,0.8964,0.7681,0.415,0.6834,0.1066,0.1974,0.3041,0,0,0,78.3407,66.0711,67.876,0.2617,0.0537,0.2079,3.136,3.5502,5.4348,0.6137,228,211,140,86,333,160,580,0.3938,0.3644,0.2418,0.1485,0.5751,0.2763,115.8937,62.7398,184.721,107.749,52.673,106.9576,95.4455,118.9632,103.6148,119.2807,64.5734,110.3023,126.3053,65.4413,84.2597,96.2886,104.1431,100.2822,94.7232,110.9456,85.0783,3.5832,63.9493,50.1153,63.4179,NA,NA,NA,36.0011,34.1808,46.5266,57.4332,49.9833,61.533,62.7684,63.7986,58.1264,60.6628,55.1578,62.7897,-0.5374,3.3514,106.8011,106.8088,117.5871,NA,NA,NA,109.2795,111.048,90.3073,113.9153,101.7604,116.4841,99.3473,103.8996,106.3542,NA,NA,NA,105.8132,105.2079,110.7442,0,0,0,0,0,0,0,0,0,0,0,0.078,NA,0.3358,0.266,NA,0.2413,NA,NA,92.7762,NA,92.5663,84.6383,NA,86.4933,NA,NA,-5.6741,NA,-9.6645,7.582,NA,-5.3592,NA,NA,5.8269,NA,0.1916,-0.3261,NA,-3.1191,NA,NA,0.7963,NA,9.3492,-3.7572,NA,12.1168,NA,NA,0.311,NA,0.8484,-0.4304,NA,1.5299,NA,NA,24.2179,NA,24.031,20.6892,NA,19.2691,NA,NA,2118.0078,NA,1958.6779,2542.5979,NA,1502.3068,NA,NA,0.3192,0.5994,0.4601,0.5566,0.8807,0.7689,0.5027,16.535,71.8543,0.2651,7.201,0.356,0.2728,0.163,0.1249,31,1305,33.7216,8.3352,0.4298,0.4858,26.8048,27.9782,0.6572,0.9245,0.2578,0.5131,0.7591,0.4412,0.2497,0.4301,0.2355,0.0837,0,0.0655,0.5961,0.8139,0.2361,0.4175,0.669,0.2051,0.2962,0.5508,0.5061,0.628,0.8743,0.4939,0.241,NA,0.0789,0.3379,0.266,86.4813,NA,92.7469,92.5613,84.6245,-5.0184,NA,-5.1471,-9.1961,8.4351,-4.3349,NA,5.1816,-0.7916,-1.5116,11.5392,NA,0.6486,8.3299,-3.3417,1.4588,NA,0.2504,0.7511,-0.3828,0.3202,0.5971,0.4601,0.5481,0.8848,0.7689,0.5052,16.535,580,89.7123,5.6432,48,0.0828,116.8,233,0.4017,1.2778,162,207,P,P,SFG,30,30,106.2,NA,NA,NA,NA,NA,NA,NA,0.266,84.6383,7.582,-0.3261,-3.7572,-0.4304,20.6892,2542.5979,NA,NA,NA,NA,NA,NA,NA,NA,0.0798,91.1069,-5.7826,-2.2071,46.1491,48.3019,47.8152,86.6659,113.1806,99.5504,0.0789,91.0595,-1.7819,4.1575,-4.1443,-1.6001,24.7892,2224.8958,0.0762,90.9793,-1.1262,3.4465,-3.3458,-1.3383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
